"number","incident_state","active","reassignment_count","reopen_count","sys_mod_count","made_sla","caller_id","opened_by","opened_at","sys_created_by","sys_created_at","sys_updated_by","updated_at","contact_type","location","category","subcategory","u_symptom","cmdb_ci","impact","urgency","priority","assignment_group","assigned_to","knowledge","u_priority_confirmation","notify","problem_id","rfc","vendor","caused_by","closed_code","resolved_by","resolved_at","closed_at","duration","created_at_stc","updated_at_stc","opened_at_stc","resolved_at_stc","closed_at_stc","elapsed_stc","remaining_stc","sojourn_set_stc","sojourn_mset_stc","sojourn_seq_stc","seq_state_id","set_state_id","mset_state_id"
"INC0022139","Active","True",1,0,1,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 776","2016-04-25 10:30:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461591000,1461587760,1461765120,1462198020,3240,607020,0,0,0,0,0,0
"INC0022139","Active","True",1,0,2,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 776","2016-04-25 10:31:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461591060,1461587760,1461765120,1462198020,3300,606960,0,0,0,0,0,0
"INC0022139","Active","True",1,0,3,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 285","2016-04-25 11:26:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461594360,1461587760,1461765120,1462198020,6600,603660,0,0,0,0,0,0
"INC0022139","Active","True",1,0,4,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-25 13:28:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461601680,1461587760,1461765120,1462198020,13920,596340,0,0,0,0,0,0
"INC0022139","Active","True",1,0,5,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-25 13:28:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461601680,1461587760,1461765120,1462198020,13920,596340,0,0,0,0,0,0
"INC0022139","Active","True",1,0,6,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-25 13:28:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461601680,1461587760,1461765120,1462198020,13920,596340,0,0,0,0,0,0
"INC0022139","Awaiting User Info","True",1,0,7,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-25 13:28:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461601680,1461587760,1461765120,1462198020,13920,596340,0,0,0,0,0,0
"INC0022139","Awaiting User Info","True",1,0,8,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-26 08:44:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461671040,1461587760,1461765120,1462198020,83280,526980,0,0,0,0,0,0
"INC0022139","Awaiting User Info","True",1,0,9,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-26 15:30:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","False","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461695400,1461587760,1461765120,1462198020,107640,502620,0,0,0,0,0,0
"INC0022139","Resolved","True",1,0,10,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 845","2016-04-27 10:52:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","True","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1461765120,1461587760,1461765120,1462198020,177360,432900,0,0,0,0,0,0
"INC0022139","Closed","False",1,0,11,"True","Caller 2490","Opener 190","2016-04-25 09:36:00","Creator 170","2016-04-25 09:50:00","Updater 770","2016-05-02 11:07:00","Phone","Location 122","Notebook","Others","Cleaning","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 231","False","True","Do Not Notify","","","","","Solved Remotely (Permanently)","Resolver 214","2016-04-27 10:52:00","2016-05-02 11:07:00",610260,1461588600,1462198020,1461587760,1461765120,1462198020,610260,0,0,0,0,0,0,0
"INC0022185","New","True",0,0,0,"True","Caller 1826","Opener 97","2016-04-25 10:11:00","Creator 85","2016-04-25 10:13:00","Updater 400","2016-04-25 10:13:00","Phone","Location 11","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-04-25 16:19:00","2016-04-30 17:07:00",456960,1461589980,1461589980,1461589860,1461611940,1462046820,120,456840,0,0,0,0,0,0
"INC0022185","Active","True",0,0,1,"True","Caller 1826","Opener 97","2016-04-25 10:11:00","Creator 85","2016-04-25 10:13:00","Updater 667","2016-04-25 10:27:00","Phone","Location 11","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-04-25 16:19:00","2016-04-30 17:07:00",456960,1461589980,1461590820,1461589860,1461611940,1462046820,960,456000,0,0,0,0,0,0
"INC0022185","Resolved","True",0,0,2,"True","Caller 1826","Opener 97","2016-04-25 10:11:00","Creator 85","2016-04-25 10:13:00","Updater 667","2016-04-25 16:19:00","Phone","Location 11","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-04-25 16:19:00","2016-04-30 17:07:00",456960,1461589980,1461611940,1461589860,1461611940,1462046820,22080,434880,0,0,0,0,0,0
"INC0022185","Closed","False",0,0,3,"True","Caller 1826","Opener 97","2016-04-25 10:11:00","Creator 85","2016-04-25 10:13:00","Updater 770","2016-04-30 17:07:00","Phone","Location 11","Notebook","Not apply","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 29","Assigned to 181","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 169","2016-04-25 16:19:00","2016-04-30 17:07:00",456960,1461589980,1462046820,1461589860,1461611940,1462046820,456960,0,0,0,0,0,0,0
"INC0022218","New","True",0,0,0,"True","Caller 4965","Opener 11","2016-04-25 10:50:00","Creator 8","2016-04-25 10:56:00","Updater 38","2016-04-25 10:56:00","Phone","Location 32","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","False","Do Not Notify","","","","","Internal close code 2","Resolver 26","2016-05-03 17:45:00","2016-05-08 18:07:00",1149420,1461592560,1461592560,1461592200,1462308300,1462741620,360,1149060,0,0,0,0,0,0
"INC0022218","Awaiting User Info","True",0,0,2,"True","Caller 4965","Opener 11","2016-04-25 10:50:00","Creator 8","2016-04-25 10:56:00","Updater 114","2016-04-28 10:57:00","Phone","Location 32","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","False","Do Not Notify","","","","","Internal close code 2","Resolver 26","2016-05-03 17:45:00","2016-05-08 18:07:00",1149420,1461592560,1461851820,1461592200,1462308300,1462741620,259620,889800,0,0,0,0,0,0
"INC0022218","Resolved","True",0,0,4,"True","Caller 4965","Opener 11","2016-04-25 10:50:00","Creator 8","2016-04-25 10:56:00","Updater 114","2016-05-03 17:45:00","Phone","Location 32","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","True","Do Not Notify","","","","","Internal close code 2","Resolver 26","2016-05-03 17:45:00","2016-05-08 18:07:00",1149420,1461592560,1462308300,1461592200,1462308300,1462741620,716100,433320,0,0,0,0,0,0
"INC0022218","Closed","False",0,0,5,"False","Caller 4965","Opener 11","2016-04-25 10:50:00","Creator 8","2016-04-25 10:56:00","Updater 770","2016-05-08 18:07:00","Phone","Location 32","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 28","Assigned to 28","False","True","Do Not Notify","","","","","Internal close code 2","Resolver 26","2016-05-03 17:45:00","2016-05-08 18:07:00",1149420,1461592560,1462741620,1461592200,1462308300,1462741620,1149420,0,0,0,0,0,0,0
"INC0022275","New","True",0,0,0,"True","Caller 1548","Opener 190","2016-04-25 11:44:00","Creator 170","2016-04-25 11:47:00","Updater 776","2016-04-25 11:47:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:26:00","2016-04-30 16:07:00",447780,1461595620,1461595620,1461595440,1461608760,1462043220,180,447600,0,0,0,0,0,0
"INC0022275","Active","True",0,0,1,"True","Caller 1548","Opener 190","2016-04-25 11:44:00","Creator 170","2016-04-25 11:47:00","Updater 207","2016-04-25 14:34:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:26:00","2016-04-30 16:07:00",447780,1461595620,1461605640,1461595440,1461608760,1462043220,10200,437580,0,0,0,0,0,0
"INC0022275","Active","True",0,0,2,"True","Caller 1548","Opener 190","2016-04-25 11:44:00","Creator 170","2016-04-25 11:47:00","Updater 207","2016-04-25 15:26:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:26:00","2016-04-30 16:07:00",447780,1461595620,1461608760,1461595440,1461608760,1462043220,13320,434460,0,0,0,0,0,0
"INC0022275","Resolved","True",0,0,3,"True","Caller 1548","Opener 190","2016-04-25 11:44:00","Creator 170","2016-04-25 11:47:00","Updater 207","2016-04-25 15:26:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:26:00","2016-04-30 16:07:00",447780,1461595620,1461608760,1461595440,1461608760,1462043220,13320,434460,0,0,0,0,0,0
"INC0022275","Closed","False",0,0,4,"True","Caller 1548","Opener 190","2016-04-25 11:44:00","Creator 170","2016-04-25 11:47:00","Updater 770","2016-04-30 16:07:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-25 15:26:00","2016-04-30 16:07:00",447780,1461595620,1462043220,1461595440,1461608760,1462043220,447780,0,0,0,0,0,0,0
"INC0022367","New","True",0,0,0,"True","Caller 2825","Opener 28","2016-04-25 13:52:00","Creator 24","2016-04-25 13:56:00","Updater 113","2016-04-25 13:56:00","Phone","Location 122","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-04-28 09:16:00","2016-05-03 10:07:00",677700,1461603360,1461603360,1461603120,1461845760,1462280820,240,677460,0,0,0,0,0,0
"INC0022367","New","True",0,0,1,"True","Caller 2825","Opener 28","2016-04-25 13:52:00","Creator 24","2016-04-25 13:56:00","Updater 285","2016-04-25 14:46:00","Phone","Location 122","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-04-28 09:16:00","2016-05-03 10:07:00",677700,1461603360,1461606360,1461603120,1461845760,1462280820,3240,674460,0,0,0,0,0,0
"INC0022367","Active","True",0,0,2,"True","Caller 2825","Opener 28","2016-04-25 13:52:00","Creator 24","2016-04-25 13:56:00","Updater 285","2016-04-25 14:46:00","Phone","Location 122","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-04-28 09:16:00","2016-05-03 10:07:00",677700,1461603360,1461606360,1461603120,1461845760,1462280820,3240,674460,0,0,0,0,0,0
"INC0022367","Awaiting User Info","True",0,0,3,"True","Caller 2825","Opener 28","2016-04-25 13:52:00","Creator 24","2016-04-25 13:56:00","Updater 285","2016-04-25 14:46:00","Phone","Location 122","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-04-28 09:16:00","2016-05-03 10:07:00",677700,1461603360,1461606360,1461603120,1461845760,1462280820,3240,674460,0,0,0,0,0,0
"INC0022367","Resolved","True",0,0,4,"True","Caller 2825","Opener 28","2016-04-25 13:52:00","Creator 24","2016-04-25 13:56:00","Updater 285","2016-04-28 09:16:00","Phone","Location 122","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-04-28 09:16:00","2016-05-03 10:07:00",677700,1461603360,1461845760,1461603120,1461845760,1462280820,242640,435060,0,0,0,0,0,0
"INC0022367","Closed","False",0,0,5,"True","Caller 2825","Opener 28","2016-04-25 13:52:00","Creator 24","2016-04-25 13:56:00","Updater 770","2016-05-03 10:07:00","Phone","Location 122","Notebook","Others","","","2 - Medium","2 - Medium","3 - Moderate","Group 23","Assigned to 79","False","True","Do Not Notify","","","","","Solved (Permanently)","Resolver 72","2016-04-28 09:16:00","2016-05-03 10:07:00",677700,1461603360,1462280820,1461603120,1461845760,1462280820,677700,0,0,0,0,0,0,0
"INC0022375","New","True",0,0,0,"True","Caller 1152","Opener 24","2016-04-25 14:07:00","Creator 21","2016-04-25 14:12:00","Updater 109","2016-04-25 14:12:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-29 11:27:00","2016-05-04 12:07:00",770400,1461604320,1461604320,1461604020,1461940020,1462374420,300,770100,0,0,0,0,0,0
"INC0022375","Active","True",0,0,1,"True","Caller 1152","Opener 24","2016-04-25 14:07:00","Creator 21","2016-04-25 14:12:00","Updater 109","2016-04-25 14:12:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-29 11:27:00","2016-05-04 12:07:00",770400,1461604320,1461604320,1461604020,1461940020,1462374420,300,770100,0,0,0,0,0,0
"INC0022375","Active","True",0,0,2,"True","Caller 1152","Opener 24","2016-04-25 14:07:00","Creator 21","2016-04-25 14:12:00","Updater 725","2016-04-25 17:35:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 19","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-29 11:27:00","2016-05-04 12:07:00",770400,1461604320,1461616500,1461604020,1461940020,1462374420,12480,757920,0,0,0,0,0,0
"INC0022375","Active","True",1,0,3,"True","Caller 1152","Opener 24","2016-04-25 14:07:00","Creator 21","2016-04-25 14:12:00","Updater 725","2016-04-25 17:35:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-29 11:27:00","2016-05-04 12:07:00",770400,1461604320,1461616500,1461604020,1461940020,1462374420,12480,757920,0,0,0,0,0,0
"INC0022375","Active","True",1,0,4,"True","Caller 1152","Opener 24","2016-04-25 14:07:00","Creator 21","2016-04-25 14:12:00","Updater 207","2016-04-28 09:03:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-29 11:27:00","2016-05-04 12:07:00",770400,1461604320,1461844980,1461604020,1461940020,1462374420,240960,529440,0,0,0,0,0,0
"INC0022375","Active","True",1,0,5,"True","Caller 1152","Opener 24","2016-04-25 14:07:00","Creator 21","2016-04-25 14:12:00","Updater 207","2016-04-28 09:03:00","Phone","Location 73","Notebook","Others","Others","","2 - Medium","2 - Medium","3 - Moderate","Group 22","Assigned to 63","False","False","Do Not Notify","","","","","Solved (Permanently)","Resolver 57","2016-04-29 11:27:00","2016-05-04 12:07:00",770400,1461604320,1461844980,1461604020,1461940020,1462374420,240960,529440,0,0,0,0,0,0
